Date;1st Doses of Vaccine 1;2nd Doses of Vaccine 1;1st Doses of Vaccine 2;2nd Doses of Vaccine 2;1st Doses of Vaccine 3;2nd Doses of Vaccine 3;1st Doses of Vaccine 4;2nd Doses of Vaccine 4;
13-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
13-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
13-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
14-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
14-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
14-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
14-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
14-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
14-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
15-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
15-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
15-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
15-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
15-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
15-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
16-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
16-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
16-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
16-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
16-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
16-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
17-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
17-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
17-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
17-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
17-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
17-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
18-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
18-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
18-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
18-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
18-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
18-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
19-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
19-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
19-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
19-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
19-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
19-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
20-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
20-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
20-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
20-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
20-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
20-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
21-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
21-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
21-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
21-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
21-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
21-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
22-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
22-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
22-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
22-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
22-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
22-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
23-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
23-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
23-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
23-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
23-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
23-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
24-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
24-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
24-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
24-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
24-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
24-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
25-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
25-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
25-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
25-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
25-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
25-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
26-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
26-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
26-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
26-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
26-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
26-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
27-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
27-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
27-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
27-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
27-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
27-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
28-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
28-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
28-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
28-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
28-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
28-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
29-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
29-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
29-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
29-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
29-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
29-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
30-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
30-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
30-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
30-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
30-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
30-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
31-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
31-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
31-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
31-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
31-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
31-Mar-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
01-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
01-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
01-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
01-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
01-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
01-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
02-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
02-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
02-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
02-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
02-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
02-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
03-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
03-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
03-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
03-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
03-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
03-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
04-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
04-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
04-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
04-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
04-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
04-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
05-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
05-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
05-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
05-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
05-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
05-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
06-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
06-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
06-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
06-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
06-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
06-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
07-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
07-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
07-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
07-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
07-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
07-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
08-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
08-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
08-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
08-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
08-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
08-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
09-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
09-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
09-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
09-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
09-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
09-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
10-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
10-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
10-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
10-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
10-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
10-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
11-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
11-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
11-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
11-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
11-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
11-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
12-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
12-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
12-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
12-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
12-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
12-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
13-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
13-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
13-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
13-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
13-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
13-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
14-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
14-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
14-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
14-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
14-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
14-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
15-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
15-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
15-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
15-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
15-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
15-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
16-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
16-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
16-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
16-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
16-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
16-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
17-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
17-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
17-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
17-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
17-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
17-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
18-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
18-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
18-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
18-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
18-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
18-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
19-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
19-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
19-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
19-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
19-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
19-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
20-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
20-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
20-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
20-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
20-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
20-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
21-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
21-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
21-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
21-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
21-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
21-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
22-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
22-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
22-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
22-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
22-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
22-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
23-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
23-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
23-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
23-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
23-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
23-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
24-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
24-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
24-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
24-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
24-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
24-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
25-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
25-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
25-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
25-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
25-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
25-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
26-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
26-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
26-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
26-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
26-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
26-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
27-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
27-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
27-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
27-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
27-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
27-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
28-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
28-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
28-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
28-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
28-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
28-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
29-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
29-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
29-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
29-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
29-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
29-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
30-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
30-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
30-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
30-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
30-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
30-Apr-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
01-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
01-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
01-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
01-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
01-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
01-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
02-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
02-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
02-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
02-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
02-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
02-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
03-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
03-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
03-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
03-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
03-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
03-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
04-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
04-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
04-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
04-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
04-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
04-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
05-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
05-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
05-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
05-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
05-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
05-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
06-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
06-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
06-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
06-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
06-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
06-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
07-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
07-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
07-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
07-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
07-May-2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
